team,opponent,##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,date,time,site,team_score,opponent_score
Loyola Maryland,American,22,"22 Barazotti, Alex",,9,0-2,0-1,0-0,0-1,1,0,0,0,0,0,0,12/30/15,4:30 p.m.,"Baltimore, Md. (Reitz Arena)",52,46
Loyola Maryland,American,TM,TM TEAM,,0,0-0,0-0,0-0,2-1,3,0,0,0,0,0,0,12/30/15,4:30 p.m.,"Baltimore, Md. (Reitz Arena)",52,46
Lafayette,Loyola Maryland,14,"14 Ottewill-Soulsby, H.",*,40,7-12,0-0,7-8,1-3,4,1,2,1,0,2,21,01/02/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",65,66
Lafayette,Loyola Maryland,13,"13 O'Hare, Jamie",*,40,7-16,2-7,1-2,0-1,1,2,4,0,1,0,17,01/02/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",65,66
Lafayette,Loyola Maryland,43,"43 Lutz, Ashley",*,31,5-7,3-4,2-2,1-7,8,3,1,3,1,0,15,01/02/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",65,66
Lafayette,Loyola Maryland,22,"22 Stipa, Sammy",*,40,2-4,0-1,2-4,0-7,7,4,5,8,1,0,6,01/02/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",65,66
Lafayette,Loyola Maryland,11,"11 Cantwell, Alex",*,27,3-4,0-1,0-0,0-3,3,3,5,1,0,0,6,01/02/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",65,66
Lafayette,Loyola Maryland,15,"15 Ribarich, Angela",,9,0-3,0-0,0-0,1-0,1,2,0,3,0,1,0,01/02/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",65,66
Lafayette,Loyola Maryland,33,"33 Snow, Annette",,7,0-0,0-0,0-0,0-0,0,0,1,0,0,0,0,01/02/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",65,66
Lafayette,Loyola Maryland,05,"05 Ptasinski, Anna",,6,0-1,0-1,0-0,0-0,0,0,0,0,0,1,0,01/02/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",65,66
Lafayette,Loyola Maryland,TM,TM TEAM,,0,0-0,0-0,0-0,3-2,5,0,0,0,0,0,0,01/02/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",65,66
Loyola Maryland,Lafayette,05,"05 Marshall, Colleen",*,40,10-22,1-4,1-2,1-2,3,4,3,4,0,2,22,01/02/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",66,65
Loyola Maryland,Lafayette,11,"11 Betz-White, Bri",*,40,6-10,0-1,1-1,1-2,3,1,5,2,0,2,13,01/02/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",66,65
Loyola Maryland,Lafayette,32,"32 Smith, Steph",*,27,2-6,2-5,1-2,1-2,3,3,2,1,0,0,7,01/02/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",66,65
Loyola Maryland,Lafayette,42,"42 Perry, Jeneh",*,26,2-5,0-0,3-4,3-4,7,1,0,2,2,4,7,01/02/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",66,65
Loyola Maryland,Lafayette,23,"23 Mirarchi, Lisa",*,40,3-6,0-1,0-0,1-3,4,3,8,1,0,1,6,01/02/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",66,65
Loyola Maryland,Lafayette,21,"21 Daugherty, Lauren",,22,4-9,1-3,0-0,1-3,4,2,1,0,0,1,9,01/02/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",66,65
Loyola Maryland,Lafayette,55,"55 Vannoy, Courtney",,5,1-1,0-0,0-0,0-1,1,0,1,0,0,0,2,01/02/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",66,65
Loyola Maryland,Lafayette,TM,TM TEAM,,0,0-0,0-0,0-0,0-1,1,0,0,0,0,0,0,01/02/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",66,65
Loyola,Lehigh,05,"05 Marshall, Colleen",*,34,6-19,0-6,4-6,1-3,4,5,1,3,0,7,16,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",48,66
Loyola,Lehigh,32,"32 Smith, Steph",*,23,2-6,2-5,1-3,0-3,3,4,0,1,1,2,7,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",48,66
Loyola,Lehigh,42,"42 Perry, Jeneh",*,23,2-7,0-0,3-5,2-1,3,3,0,1,0,1,7,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",48,66
Loyola,Lehigh,11,"11 Betz-White, Bri",*,32,1-10,0-3,3-4,0-2,2,1,2,1,0,2,5,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",48,66
Loyola,Lehigh,23,"23 Mirarchi, Lisa",*,27,1-2,0-0,2-2,0-3,3,3,3,2,0,1,4,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",48,66
Loyola,Lehigh,20,"20 Logan, Diana",,13,3-5,1-2,0-0,0-1,1,1,0,1,1,0,7,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",48,66
Loyola,Lehigh,55,"55 Vannoy, Courtney",,8,1-2,0-0,0-0,1-0,1,0,0,1,0,0,2,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",48,66
Loyola,Lehigh,21,"21 Daugherty, Lauren",,12,0-3,0-1,0-0,0-4,4,3,2,1,0,0,0,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",48,66
Loyola,Lehigh,14,"14 McDonald, Madelene",,7,0-2,0-0,0-0,1-1,2,1,0,1,1,0,0,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",48,66
Loyola,Lehigh,22,"22 Barazotti, Alex",,7,0-2,0-1,0-0,0-1,1,0,1,0,0,0,0,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",48,66
Loyola,Lehigh,24,"24 Kilcullen, Maria",,7,0-0,0-0,0-0,0-0,0,0,0,1,0,0,0,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",48,66
Loyola,Lehigh,12,"12 Gelbaugh, CaLee",,4,0-0,0-0,0-0,0-0,0,0,1,0,0,0,0,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",48,66
Loyola,Lehigh,03,"03 Omdahl, Abby",,2,0-0,0-0,0-0,0-0,0,0,0,1,0,0,0,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",48,66
Loyola,Lehigh,31,"31 Schultz, Tori",,1,0-0,0-0,0-0,0-0,0,0,0,1,0,0,0,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",48,66
Loyola,Lehigh,TM,TM TEAM,,0,0-0,0-0,0-0,1-1,2,0,0,0,0,0,0,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",48,66
Lehigh,Loyola,12,"12 Martins, Lexi",*,30,6-11,1-1,4-5,4-14,18,3,1,6,0,0,17,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",66,48
Lehigh,Loyola,34,"34 Kinek, Kerry",*,26,8-10,0-0,0-0,1-9,10,3,2,2,2,0,16,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",66,48
Lehigh,Loyola,20,"20 Mann, Quinci",*,33,3-9,2-4,2-2,0-0,0,0,3,5,0,0,10,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",66,48
Lehigh,Loyola,35,"35 Affini, Amina",*,25,2-3,0-1,3-4,0-2,2,3,2,2,0,2,7,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",66,48
Lehigh,Loyola,33,"33 Pascoe, Hailey",*,12,1-4,0-3,0-0,1-0,1,3,2,1,0,0,2,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",66,48
Lehigh,Loyola,22,"22 Sharlow, Elizabeth",,20,1-3,0-0,7-9,1-6,7,0,2,0,0,0,9,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",66,48
Lehigh,Loyola,25,"25 Burton, Kayla",,6,1-1,1-1,0-0,0-0,0,2,0,2,0,0,3,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",66,48
Lehigh,Loyola,11,"11 Campbell, Taylor",,15,1-4,0-1,0-0,0-1,1,0,2,1,0,2,2,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",66,48
Lehigh,Loyola,15,"15 Devaney, Bernadette",,16,0-4,0-2,0-0,0-1,1,3,0,2,0,1,0,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",66,48
Lehigh,Loyola,05,"05 Jordan, Elizabeth",,14,0-4,0-4,0-0,0-2,2,0,0,0,0,0,0,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",66,48
Lehigh,Loyola,44,"44 Williams, Mae",,2,0-0,0-0,0-0,0-0,0,0,0,2,0,0,0,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",66,48
Lehigh,Loyola,23,"23 Moffat, Kari",,1,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",66,48
Lehigh,Loyola,TM,TM TEAM,,0,0-0,0-0,0-0,5-4,9,0,0,0,0,0,0,01/06/16,7:05 PM,"Bethlehem, Pa. - Stabler Arena",66,48
Loyola,Army West Point,11,"11 Betz-White, Bri",*,21,2-3,0-0,2-4,0-1,1,2,0,2,0,0,6,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",37,70
Loyola,Army West Point,32,"32 Smith, Steph",*,19,2-4,0-0,0-2,1-3,4,2,0,2,0,1,4,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",37,70
Loyola,Army West Point,05,"05 Marshall, Colleen",*,24,0-4,0-0,3-4,0-2,2,3,1,2,0,1,3,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",37,70
Loyola,Army West Point,42,"42 Perry, Jeneh",*,9,1-5,0-0,0-0,1-2,3,0,0,1,0,0,2,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",37,70
Loyola,Army West Point,23,"23 Mirarchi, Lisa",*,13,0-1,0-1,0-0,0-1,1,0,0,1,0,0,0,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",37,70
Loyola,Army West Point,55,"55 Vannoy, Courtney",,25,1-4,0-0,3-4,4-4,8,1,1,1,2,0,5,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",37,70
Loyola,Army West Point,03,"03 Omdahl, Abby",,20,2-4,0-0,0-0,0-1,1,1,0,1,0,0,4,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",37,70
Loyola,Army West Point,14,"14 McDonald, Madelene",,19,1-4,0-0,2-4,0-4,4,4,0,4,0,2,4,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",37,70
Loyola,Army West Point,21,"21 Daugherty, Lauren",,9,1-2,0-0,1-2,0-1,1,1,0,0,1,1,3,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",37,70
Loyola,Army West Point,20,"20 Logan, Diana",,11,1-5,0-1,0-2,1-1,2,1,0,1,0,0,2,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",37,70
Loyola,Army West Point,15,"15 Hunter, Ashley",,5,1-3,0-0,0-0,0-0,0,0,0,0,0,0,2,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",37,70
Loyola,Army West Point,31,"31 Schultz, Tori",,5,1-1,0-0,0-0,1-0,1,0,1,1,0,0,2,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",37,70
Loyola,Army West Point,24,"24 Kilcullen, Maria",,13,0-1,0-0,0-0,2-0,2,0,0,0,0,0,0,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",37,70
Loyola,Army West Point,22,"22 Barazotti, Alex",,4,0-2,0-1,0-0,0-0,0,0,0,0,0,0,0,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",37,70
Loyola,Army West Point,12,"12 Gelbaugh, CaLee",,3,0-0,0-0,0-0,0-0,0,0,0,1,0,0,0,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",37,70
Loyola,Army West Point,TM,TM TEAM,,0,0-0,0-0,0-0,1-2,3,0,0,0,0,0,0,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",37,70
Army West Point,Loyola,05,"05 Minato, Kelsey",*,34,9-17,5-11,0-0,0-2,2,0,2,0,1,3,23,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",70,37
Army West Point,Loyola,24,"24 Parker, Jean",*,26,2-4,2-4,0-0,1-7,8,4,1,1,1,1,6,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",70,37
Army West Point,Loyola,41,"41 Johnson, Brianna",*,21,2-5,1-1,1-2,3-0,3,0,2,1,0,0,6,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",70,37
Army West Point,Loyola,33,"33 Oertner, Aimee",*,18,3-9,0-0,0-0,2-6,8,4,1,3,1,0,6,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",70,37
Army West Point,Loyola,21,"21 McNeal, Janae",*,20,2-3,0-0,0-0,1-2,3,3,1,2,0,1,4,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",70,37
Army West Point,Loyola,14,"14 Hovren, Madison",,13,3-5,0-0,3-4,0-2,2,3,1,0,0,2,9,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",70,37
Army West Point,Loyola,10,"10 Murray, Aliyah",,10,2-2,0-0,2-2,1-0,1,2,3,0,0,1,6,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",70,37
Army West Point,Loyola,20,"20 Morris, Destinee",,14,1-3,1-2,2-3,0-1,1,0,0,1,0,1,5,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",70,37
Army West Point,Loyola,02,"02 Ocran, Brigette",,6,1-3,1-2,0-0,0-0,0,0,1,1,0,1,3,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",70,37
Army West Point,Loyola,42,"42 Elzinga, Alex",,3,1-1,0-0,0-0,0-0,0,0,0,0,0,0,2,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",70,37
Army West Point,Loyola,23,"23 Morris, Daizjah",,16,0-0,0-0,0-0,0-0,0,2,3,1,0,3,0,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",70,37
Army West Point,Loyola,12,"12 McMahon, Izzy",,9,0-2,0-2,0-0,0-1,1,0,0,0,0,0,0,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",70,37
Army West Point,Loyola,13,"13 Hicks, Lena'",,5,0-5,0-0,0-0,1-0,1,1,0,0,0,0,0,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",70,37
Army West Point,Loyola,01,"01 Purnell, Gabby",,3,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",70,37
Army West Point,Loyola,03,"03 Lewis, Jess",,2,0-0,0-0,0-0,0-1,1,0,0,0,0,0,0,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",70,37
Army West Point,Loyola,TM,TM TEAM,,0,0-0,0-0,0-0,3-0,3,0,0,1,0,0,0,01/09/16,1:00 PM,"West Point, N.Y. (Christl Arena)",70,37
Navy,Loyola Maryland,01,"01 Dunham, Taylor",*,29,4-13,3-9,0-0,1-2,3,2,1,2,0,3,11,01/13/16,7 p.m.,"Baltimore, Md. (Reitz Arena)",38,51
Navy,Loyola Maryland,05,"05 Condie, Sarita",*,13,2-5,0-3,2-2,1-1,2,0,1,2,0,0,6,01/13/16,7 p.m.,"Baltimore, Md. (Reitz Arena)",38,51
Navy,Loyola Maryland,12,"12 Curtis, Peri",*,19,1-6,0-0,0-0,2-4,6,2,0,3,0,0,2,01/13/16,7 p.m.,"Baltimore, Md. (Reitz Arena)",38,51
Navy,Loyola Maryland,21,"21 Swett, Justice",*,27,0-3,0-0,0-0,4-4,8,1,3,2,0,2,0,01/13/16,7 p.m.,"Baltimore, Md. (Reitz Arena)",38,51
Navy,Loyola Maryland,55,"55 Unger, Haley",*,16,0-3,0-0,0-0,0-3,3,2,0,0,0,0,0,01/13/16,7 p.m.,"Baltimore, Md. (Reitz Arena)",38,51
Navy,Loyola Maryland,41,"41 Winters, Peyton",,26,3-5,0-0,0-0,3-5,8,3,1,1,2,0,6,01/13/16,7 p.m.,"Baltimore, Md. (Reitz Arena)",38,51
Navy,Loyola Maryland,03,"03 Potts, Christina",,12,1-4,1-2,2-3,0-2,2,1,0,0,0,0,5,01/13/16,7 p.m.,"Baltimore, Md. (Reitz Arena)",38,51
Navy,Loyola Maryland,22,"22 Reilly, Sarah",,11,2-4,0-2,0-2,1-1,2,4,1,2,1,0,4,01/13/16,7 p.m.,"Baltimore, Md. (Reitz Arena)",38,51
Navy,Loyola Maryland,02,"02 Jones, Sara",,15,1-2,0-1,0-0,0-0,0,1,1,2,0,0,2,01/13/16,7 p.m.,"Baltimore, Md. (Reitz Arena)",38,51
Navy,Loyola Maryland,15,"15 Roach, Bianca",,15,1-5,0-1,0-0,1-0,1,2,0,1,0,2,2,01/13/16,7 p.m.,"Baltimore, Md. (Reitz Arena)",38,51
Navy,Loyola Maryland,04,"04 Poblarp, Danielle",,17,0-5,0-5,0-0,0-0,0,1,0,2,0,1,0,01/13/16,7 p.m.,"Baltimore, Md. (Reitz Arena)",38,51
Navy,Loyola Maryland,25,"25 Kennedy, Ashanti",,0+,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,01/13/16,7 p.m.,"Baltimore, Md. (Reitz Arena)",38,51
Navy,Loyola Maryland,TM,TM TEAM,,0,0-0,0-0,0-0,2-2,4,0,0,0,0,0,0,01/13/16,7 p.m.,"Baltimore, Md. (Reitz Arena)",38,51
Loyola Maryland,Navy,05,"05 Marshall, Colleen",*,40,9-19,4-7,2-3,1-4,5,2,1,2,0,1,24,01/13/16,7 p.m.,"Baltimore, Md. (Reitz Arena)",51,38
Loyola Maryland,Navy,32,"32 Smith, Steph",*,29,1-5,0-3,3-4,1-4,5,0,3,4,0,1,5,01/13/16,7 p.m.,"Baltimore, Md. (Reitz Arena)",51,38
Loyola Maryland,Navy,42,"42 Perry, Jeneh",*,22,2-5,0-0,0-1,3-3,6,3,0,2,1,1,4,01/13/16,7 p.m.,"Baltimore, Md. (Reitz Arena)",51,38
Loyola Maryland,Navy,11,"11 Betz-White, Bri",*,23,1-8,0-4,0-0,2-1,3,1,2,0,0,0,2,01/13/16,7 p.m.,"Baltimore, Md. (Reitz Arena)",51,38
Loyola Maryland,Navy,23,"23 Mirarchi, Lisa",*,35,0-1,0-1,0-0,0-3,3,1,3,2,0,2,0,01/13/16,7 p.m.,"Baltimore, Md. (Reitz Arena)",51,38
Loyola Maryland,Navy,20,"20 Logan, Diana",,22,2-8,1-5,3-5,0-3,3,2,0,1,0,0,8,01/13/16,7 p.m.,"Baltimore, Md. (Reitz Arena)",51,38
Loyola Maryland,Navy,21,"21 Daugherty, Lauren",,19,3-5,0-1,0-0,0-1,1,1,0,1,2,0,6,01/13/16,7 p.m.,"Baltimore, Md. (Reitz Arena)",51,38
Loyola Maryland,Navy,55,"55 Vannoy, Courtney",,10,1-2,0-0,0-0,2-3,5,0,0,1,1,0,2,01/13/16,7 p.m.,"Baltimore, Md. (Reitz Arena)",51,38
Loyola Maryland,Navy,TM,TM TEAM,,0,0-0,0-0,0-0,3-2,5,0,0,0,0,0,0,01/13/16,7 p.m.,"Baltimore, Md. (Reitz Arena)",51,38
Boston University,Loyola Maryland,33,"33 Green, Meghan",*,38,8-19,3-5,0-0,1-10,11,2,2,5,2,1,19,01/16/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",54,63
Boston University,Loyola Maryland,12,"12 Hope, Sarah",*,40,3-7,3-7,0-0,0-0,0,1,5,1,0,1,9,01/16/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",54,63
Boston University,Loyola Maryland,23,"23 Melton, Troi",*,36,4-8,0-0,0-0,2-3,5,4,3,2,0,4,8,01/16/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",54,63
Boston University,Loyola Maryland,14,"14 Latham, Courtney",*,31,3-7,0-0,0-0,0-3,3,3,6,5,0,0,6,01/16/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",54,63
Boston University,Loyola Maryland,52,"52 Sheftic, Kara",*,22,3-6,0-0,0-0,1-3,4,5,1,1,1,1,6,01/16/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",54,63
Boston University,Loyola Maryland,34,"34 Bayram, Erin",,9,2-3,0-0,0-0,0-1,1,0,1,1,1,0,4,01/16/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",54,63
Boston University,Loyola Maryland,21,"21 Spearman, Lauren",,9,1-1,0-0,0-0,0-0,0,1,0,1,0,1,2,01/16/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",54,63
Boston University,Loyola Maryland,03,"03 Thompson, Naiyah",,7,0-2,0-0,0-0,1-2,3,0,1,1,1,0,0,01/16/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",54,63
Boston University,Loyola Maryland,02,"02 Scannell, Clodagh",,6,0-1,0-1,0-0,0-0,0,0,0,1,0,0,0,01/16/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",54,63
Boston University,Loyola Maryland,04,"04 Hauck, Payton",,2,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,01/16/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",54,63
Boston University,Loyola Maryland,TM,TM TEAM,,0,0-0,0-0,0-0,3-1,4,0,0,1,0,0,0,01/16/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",54,63
Loyola Maryland,Boston University,05,"05 Marshall, Colleen",*,39,7-19,3-8,2-2,0-1,1,2,4,4,0,5,19,01/16/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",63,54
Loyola Maryland,Boston University,42,"42 Perry, Jeneh",*,33,6-10,0-0,6-8,8-9,17,2,1,2,0,3,18,01/16/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",63,54
Loyola Maryland,Boston University,32,"32 Smith, Steph",*,33,3-9,3-6,0-0,2-4,6,0,2,2,2,3,9,01/16/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",63,54
Loyola Maryland,Boston University,11,"11 Betz-White, Bri",*,35,1-9,0-3,5-6,2-2,4,0,2,1,0,0,7,01/16/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",63,54
Loyola Maryland,Boston University,23,"23 Mirarchi, Lisa",*,37,3-7,0-1,0-0,2-0,2,2,4,0,0,1,6,01/16/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",63,54
Loyola Maryland,Boston University,55,"55 Vannoy, Courtney",,7,1-1,0-0,0-0,1-1,2,0,0,0,0,0,2,01/16/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",63,54
Loyola Maryland,Boston University,20,"20 Logan, Diana",,6,1-3,0-1,0-0,0-1,1,1,0,0,0,0,2,01/16/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",63,54
Loyola Maryland,Boston University,21,"21 Daugherty, Lauren",,6,0-2,0-2,0-0,0-1,1,0,0,1,1,1,0,01/16/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",63,54
Loyola Maryland,Boston University,03,"03 Omdahl, Abby",,1,0-0,0-0,0-0,0-0,0,0,0,1,0,0,0,01/16/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",63,54
Loyola Maryland,Boston University,14,"14 McDonald, Madelene",,1,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,01/16/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",63,54
Loyola Maryland,Boston University,15,"15 Hunter, Ashley",,1,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,01/16/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",63,54
Loyola Maryland,Boston University,22,"22 Barazotti, Alex",,1,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,01/16/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",63,54
Loyola Maryland,Boston University,TM,TM TEAM,,0,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,01/16/16,2 p.m.,"Baltimore, Md. (Reitz Arena)",63,54
Loyola,Bucknell,11,"11 Betz-White, Bri",*,37,6-16,1-6,7-9,0-2,2,4,1,3,0,1,20,01/20/16,7 p.m.,"Lewisburg, Pa. (Sojka Pavilion)",64,71
Loyola,Bucknell,05,"05 Marshall, Colleen",*,40,7-16,1-4,3-6,3-3,6,4,1,2,0,3,18,01/20/16,7 p.m.,"Lewisburg, Pa. (Sojka Pavilion)",64,71
Loyola,Bucknell,42,"42 Perry, Jeneh",*,31,5-12,0-0,1-1,3-3,6,2,4,1,0,3,11,01/20/16,7 p.m.,"Lewisburg, Pa. (Sojka Pavilion)",64,71
Loyola,Bucknell,32,"32 Smith, Steph",*,30,3-4,3-4,0-0,3-4,7,5,2,2,1,1,9,01/20/16,7 p.m.,"Lewisburg, Pa. (Sojka Pavilion)",64,71
Loyola,Bucknell,23,"23 Mirarchi, Lisa",*,37,2-6,0-1,0-0,0-0,0,4,3,2,0,1,4,01/20/16,7 p.m.,"Lewisburg, Pa. (Sojka Pavilion)",64,71
Loyola,Bucknell,55,"55 Vannoy, Courtney",,8,1-1,0-0,0-0,0-0,0,0,0,0,0,0,2,01/20/16,7 p.m.,"Lewisburg, Pa. (Sojka Pavilion)",64,71
Loyola,Bucknell,21,"21 Daugherty, Lauren",,11,0-1,0-0,0-0,1-0,1,2,1,1,1,0,0,01/20/16,7 p.m.,"Lewisburg, Pa. (Sojka Pavilion)",64,71
Loyola,Bucknell,20,"20 Logan, Diana",,6,0-4,0-3,0-0,0-0,0,2,0,0,0,1,0,01/20/16,7 p.m.,"Lewisburg, Pa. (Sojka Pavilion)",64,71
Loyola,Bucknell,03,"03 Omdahl, Abby",,0+,0-0,0-0,0-0,0-0,0,1,0,0,0,0,0,01/20/16,7 p.m.,"Lewisburg, Pa. (Sojka Pavilion)",64,71
Loyola,Bucknell,24,"24 Kilcullen, Maria",,0+,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,01/20/16,7 p.m.,"Lewisburg, Pa. (Sojka Pavilion)",64,71
Loyola,Bucknell,TM,TM TEAM,,0,0-0,0-0,0-0,0-0,0,0,0,0,0,0,0,01/20/16,7 p.m.,"Lewisburg, Pa. (Sojka Pavilion)",64,71
Bucknell,Loyola,21,"21 Klotz, Jacquie",*,39,5-9,3-4,9-12,1-6,7,3,2,3,2,4,22,01/20/16,7 p.m.,"Lewisburg, Pa. (Sojka Pavilion)",71,64
Bucknell,Loyola,12,"12 DeBoer, Claire",*,39,8-15,0-1,4-6,3-4,7,3,3,1,0,1,20,01/20/16,7 p.m.,"Lewisburg, Pa. (Sojka Pavilion)",71,64
Bucknell,Loyola,50,"50 Slagus, Kaitlyn",*,26,5-8,0-3,0-0,0-5,5,2,0,1,2,1,10,01/20/16,7 p.m.,"Lewisburg, Pa. (Sojka Pavilion)",71,64
Bucknell,Loyola,03,"03 Craig, Tyler",*,36,1-2,0-0,4-6,1-1,2,3,1,6,0,1,6,01/20/16,7 p.m.,"Lewisburg, Pa. (Sojka Pavilion)",71,64
Bucknell,Loyola,02,"02 English, Kyi",*,32,2-3,1-1,1-2,0-1,1,2,3,6,0,2,6,01/20/16,7 p.m.,"Lewisburg, Pa. (Sojka Pavilion)",71,64
Bucknell,Loyola,41,"41 Swart, Sune",,17,2-4,0-0,0-0,2-3,5,4,2,2,2,0,4,01/20/16,7 p.m.,"Lewisburg, Pa. (Sojka Pavilion)",71,64
